KEY,FREQ,ADJUSTMENT,REF_AREA,COUNTERPART_AREA,REF_SECTOR,COUNTERPART_SECTOR,ACCOUNTING_ENTRY,STO,INSTR_ASSET,ACTIVITY,EXPENDITURE,UNIT_MEASURE,PRICES,TRANSFORMATION,TIME_PERIOD,OBS_VALUE,OBS_STATUS,CONF_STATUS,PRE_BREAK_VALUE,COMMENT_OBS,EMBARGO_DATE,TIME_FORMAT,COMMENT_TS,COMPILING_ORG,CURRENCY,DATA_COMP,DECIMALS,DISS_ORG,LAST_UPDATE,REF_PERIOD_DETAIL,REF_YEAR_PRICE,REPYEAREND,REPYEARSTART,TABLE_IDENTIFIER,TIME_PER_COLLECT,TITLE,TITLE_COMPL,UNIT_MULT,COMMENT_DSET
IDCM.A.N.6O.W0.S1.S1._Z.POP._Z._Z._Z.PS._Z.N,A,N,6O,W0,S1,S1,_Z,POP,_Z,_Z,_Z,PS,_Z,N,2011,1298959.9,B,F,,,,P1Y,"Total population - OECD (Organisation for Economic Co-operation and Development) - World (all entities, including reference area, including IO), Total economy, Persons, Not applicable, Non transformed data, Neither seasonally adjusted nor calendar adjusted data",6O0,,,2,6O0,,C,,,,,A,Total population,,3,
IDCM.A.N.6O.W0.S1.S1._Z.POP._Z._Z._Z.PS._Z.N,A,N,6O,W0,S1,S1,_Z,POP,_Z,_Z,_Z,PS,_Z,N,2012,1304635.2,A,F,,,,P1Y,"Total population - OECD (Organisation for Economic Co-operation and Development) - World (all entities, including reference area, including IO), Total economy, Persons, Not applicable, Non transformed data, Neither seasonally adjusted nor calendar adjusted data",6O0,,,2,6O0,,C,,,,,A,Total population,,3,
IDCM.A.N.6O.W0.S1.S1._Z.POP._Z._Z._Z.PS._Z.N,A,N,6O,W0,S1,S1,_Z,POP,_Z,_Z,_Z,PS,_Z,N,2013,1312066.6,A,F,,,,P1Y,"Total population - OECD (Organisation for Economic Co-operation and Development) - World (all entities, including reference area, including IO), Total economy, Persons, Not applicable, Non transformed data, Neither seasonally adjusted nor calendar adjusted data",6O0,,,2,6O0,,C,,,,,A,Total population,,3,
IDCM.A.N.6O.W0.S1.S1._Z.POP._Z._Z._Z.PS._Z.N,A,N,6O,W0,S1,S1,_Z,POP,_Z,_Z,_Z,PS,_Z,N,2014,1320471.8,A,F,,,,P1Y,"Total population - OECD (Organisation for Economic Co-operation and Development) - World (all entities, including reference area, including IO), Total economy, Persons, Not applicable, Non transformed data, Neither seasonally adjusted nor calendar adjusted data",6O0,,,2,6O0,,C,,,,,A,Total population,,3,
IDCM.A.N.6O.W0.S1.S1._Z.POP._Z._Z._Z.PS._Z.N,A,N,6O,W0,S1,S1,_Z,POP,_Z,_Z,_Z,PS,_Z,N,2015,1328784.3,A,F,,,,P1Y,"Total population - OECD (Organisation for Economic Co-operation and Development) - World (all entities, including reference area, including IO), Total economy, Persons, Not applicable, Non transformed data, Neither seasonally adjusted nor calendar adjusted data",6O0,,,2,6O0,,C,,,,,A,Total population,,3,
IDCM.A.N.6O.W0.S1.S1._Z.POP._Z._Z._Z.PS._Z.N,A,N,6O,W0,S1,S1,_Z,POP,_Z,_Z,_Z,PS,_Z,N,2016,1337410.2,A,F,,,,P1Y,"Total population - OECD (Organisation for Economic Co-operation and Development) - World (all entities, including reference area, including IO), Total economy, Persons, Not applicable, Non transformed data, Neither seasonally adjusted nor calendar adjusted data",6O0,,,2,6O0,,C,,,,,A,Total population,,3,
IDCM.A.N.6O.W0.S1.S1._Z.POP._Z._Z._Z.PS._Z.N,A,N,6O,W0,S1,S1,_Z,POP,_Z,_Z,_Z,PS,_Z,N,2017,1345417.2,A,F,,,,P1Y,"Total population - OECD (Organisation for Economic Co-operation and Development) - World (all entities, including reference area, including IO), Total economy, Persons, Not applicable, Non transformed data, Neither seasonally adjusted nor calendar adjusted data",6O0,,,2,6O0,,C,,,,,A,Total population,,3,
IDCM.A.N.6O.W0.S1.S1._Z.POP._Z._Z._Z.PS._Z.N,A,N,6O,W0,S1,S1,_Z,POP,_Z,_Z,_Z,PS,_Z,N,2018,1353820.6,A,F,,,,P1Y,"Total population - OECD (Organisation for Economic Co-operation and Development) - World (all entities, including reference area, including IO), Total economy, Persons, Not applicable, Non transformed data, Neither seasonally adjusted nor calendar adjusted data",6O0,,,2,6O0,,C,,,,,A,Total population,,3,
IDCM.A.N.6O.W0.S1.S1._Z.POP._Z._Z._Z.PS._Z.N,A,N,6O,W0,S1,S1,_Z,POP,_Z,_Z,_Z,PS,_Z,N,2019,1362537.1,A,F,,,,P1Y,"Total population - OECD (Organisation for Economic Co-operation and Development) - World (all entities, including reference area, including IO), Total economy, Persons, Not applicable, Non transformed data, Neither seasonally adjusted nor calendar adjusted data",6O0,,,2,6O0,,C,,,,,A,Total population,,3,
IDCM.A.N.6O.W0.S1.S1._Z.POP._Z._Z._Z.PS._Z.N,A,N,6O,W0,S1,S1,_Z,POP,_Z,_Z,_Z,PS,_Z,N,2020,1368952.7,A,F,,,,P1Y,"Total population - OECD (Organisation for Economic Co-operation and Development) - World (all entities, including reference area, including IO), Total economy, Persons, Not applicable, Non transformed data, Neither seasonally adjusted nor calendar adjusted data",6O0,,,2,6O0,,C,,,,,A,Total population,,3,
IDCM.A.N.6O.W0.S1.S1._Z.POP._Z._Z._Z.PS._Z.N,A,N,6O,W0,S1,S1,_Z,POP,_Z,_Z,_Z,PS,_Z,N,2021,1372628.6,B,F,,,,P1Y,"Total population - OECD (Organisation for Economic Co-operation and Development) - World (all entities, including reference area, including IO), Total economy, Persons, Not applicable, Non transformed data, Neither seasonally adjusted nor calendar adjusted data",6O0,,,2,6O0,,C,,,,,A,Total population,,3,
IDCM.A.N.6O.W0.S1.S1._Z.POP._Z._Z._Z.PS._Z.N,A,N,6O,W0,S1,S1,_Z,POP,_Z,_Z,_Z,PS,_Z,N,2022,1379253.9,B,F,,,,P1Y,"Total population - OECD (Organisation for Economic Co-operation and Development) - World (all entities, including reference area, including IO), Total economy, Persons, Not applicable, Non transformed data, Neither seasonally adjusted nor calendar adjusted data",6O0,,,2,6O0,,C,,,,,A,Total population,,3,
IDCM.A.N.6O.W0.S1.S1._Z.POP._Z._Z._Z.PS._Z.N,A,N,6O,W0,S1,S1,_Z,POP,_Z,_Z,_Z,PS,_Z,N,2023,1386944.1,E,F,,,,P1Y,"Total population - OECD (Organisation for Economic Co-operation and Development) - World (all entities, including reference area, including IO), Total economy, Persons, Not applicable, Non transformed data, Neither seasonally adjusted nor calendar adjusted data",6O0,,,2,6O0,,C,,,,,A,Total population,,3,
IDCM.A.N.6O.W0.S13.S1.D.P3._Z._Z._T.USD.L.N,A,N,6O,W0,S13,S1,D,P3,_Z,_Z,_T,USD,L,N,1995,6623976,E,F,,,,P1Y,"Final consumption expenditure - OECD (Organisation for Economic Co-operation and Development) - World (all entities, including reference area, including IO), General government, US dollar, Chain linked volume, Non transformed data, Neither seasonally adjusted nor calendar adjusted data",6O0,,,2,6O0,,C,2015,,,,S,Final consumption expenditure,,6,
IDCM.A.N.6O.W0.S13.S1.D.P3._Z._Z._T.USD.L.N,A,N,6O,W0,S13,S1,D,P3,_Z,_Z,_T,USD,L,N,1996,6716896,E,F,,,,P1Y,"Final consumption expenditure - OECD (Organisation for Economic Co-operation and Development) - World (all entities, including reference area, including IO), General government, US dollar, Chain linked volume, Non transformed data, Neither seasonally adjusted nor calendar adjusted data",6O0,,,2,6O0,,C,2015,,,,S,Final consumption expenditure,,6,
IDCM.A.N.6O.W0.S13.S1.D.P3._Z._Z._T.USD.L.N,A,N,6O,W0,S13,S1,D,P3,_Z,_Z,_T,USD,L,N,1997,6817730,E,F,,,,P1Y,"Final consumption expenditure - OECD (Organisation for Economic Co-operation and Development) - World (all entities, including reference area, including IO), General government, US dollar, Chain linked volume, Non transformed data, Neither seasonally adjusted nor calendar adjusted data",6O0,,,2,6O0,,C,2015,,,,S,Final consumption expenditure,,6,
IDCM.A.N.6O.W0.S13.S1.D.P3._Z._Z._T.USD.L.N,A,N,6O,W0,S13,S1,D,P3,_Z,_Z,_T,USD,L,N,1998,6960194,E,F,,,,P1Y,"Final consumption expenditure - OECD (Organisation for Economic Co-operation and Development) - World (all entities, including reference area, including IO), General government, US dollar, Chain linked volume, Non transformed data, Neither seasonally adjusted nor calendar adjusted data",6O0,,,2,6O0,,C,2015,,,,S,Final consumption expenditure,,6,
IDCM.A.N.6O.W0.S13.S1.D.P3._Z._Z._T.USD.L.N,A,N,6O,W0,S13,S1,D,P3,_Z,_Z,_T,USD,L,N,1999,7140211,E,F,,,,P1Y,"Final consumption expenditure - OECD (Organisation for Economic Co-operation and Development) - World (all entities, including reference area, including IO), General government, US dollar, Chain linked volume, Non transformed data, Neither seasonally adjusted nor calendar adjusted data",6O0,,,2,6O0,,C,2015,,,,S,Final consumption expenditure,,6,
IDCM.A.N.6O.W0.S13.S1.D.P3._Z._Z._T.USD.L.N,A,N,6O,W0,S13,S1,D,P3,_Z,_Z,_T,USD,L,N,2000,7314954,E,F,,,,P1Y,"Final consumption expenditure - OECD (Organisation for Economic Co-operation and Development) - World (all entities, including reference area, including IO), General government, US dollar, Chain linked volume, Non transformed data, Neither seasonally adjusted nor calendar adjusted data",6O0,,,2,6O0,,C,2015,,,,S,Final consumption expenditure,,6,
IDCM.A.N.6O.W0.S13.S1.D.P3._Z._Z._T.USD.L.N,A,N,6O,W0,S13,S1,D,P3,_Z,_Z,_T,USD,L,N,2001,7528350,E,F,,,,P1Y,"Final consumption expenditure - OECD (Organisation for Economic Co-operation and Development) - World (all entities, including reference area, including IO), General government, US dollar, Chain linked volume, Non transformed data, Neither seasonally adjusted nor calendar adjusted data",6O0,,,2,6O0,,C,2015,,,,S,Final consumption expenditure,,6,
IDCM.A.N.6O.W0.S13.S1.D.P3._Z._Z._T.USD.L.N,A,N,6O,W0,S13,S1,D,P3,_Z,_Z,_T,USD,L,N,2002,7747932,E,F,,,,P1Y,"Final consumption expenditure - OECD (Organisation for Economic Co-operation and Development) - World (all entities, including reference area, including IO), General government, US dollar, Chain linked volume, Non transformed data, Neither seasonally adjusted nor calendar adjusted data",6O0,,,2,6O0,,C,2015,,,,S,Final consumption expenditure,,6,
IDCM.A.N.6O.W0.S13.S1.D.P3._Z._Z._T.USD.L.N,A,N,6O,W0,S13,S1,D,P3,_Z,_Z,_T,USD,L,N,2003,7911284,E,F,,,,P1Y,"Final consumption expenditure - OECD (Organisation for Economic Co-operation and Development) - World (all entities, including reference area, including IO), General government, US dollar, Chain linked volume, Non transformed data, Neither seasonally adjusted nor calendar adjusted data",6O0,,,2,6O0,,C,2015,,,,S,Final consumption expenditure,,6,
IDCM.A.N.6O.W0.S13.S1.D.P3._Z._Z._T.USD.L.N,A,N,6O,W0,S13,S1,D,P3,_Z,_Z,_T,USD,L,N,2004,8047650,E,F,,,,P1Y,"Final consumption expenditure - OECD (Organisation for Economic Co-operation and Development) - World (all entities, including reference area, including IO), General government, US dollar, Chain linked volume, Non transformed data, Neither seasonally adjusted nor calendar adjusted data",6O0,,,2,6O0,,C,2015,,,,S,Final consumption expenditure,,6,
IDCM.A.N.6O.W0.S13.S1.D.P3._Z._Z._T.USD.L.N,A,N,6O,W0,S13,S1,D,P3,_Z,_Z,_T,USD,L,N,2005,8171215,B,F,,,,P1Y,"Final consumption expenditure - OECD (Organisation for Economic Co-operation and Development) - World (all entities, including reference area, including IO), General government, US dollar, Chain linked volume, Non transformed data, Neither seasonally adjusted nor calendar adjusted data",6O0,,,2,6O0,,C,2015,,,,S,Final consumption expenditure,,6,
IDCM.A.N.6O.W0.S13.S1.D.P3._Z._Z._T.USD.L.N,A,N,6O,W0,S13,S1,D,P3,_Z,_Z,_T,USD,L,N,2006,8334455,B,F,,,,P1Y,"Final consumption expenditure - OECD (Organisation for Economic Co-operation and Development) - World (all entities, including reference area, including IO), General government, US dollar, Chain linked volume, Non transformed data, Neither seasonally adjusted nor calendar adjusted data",6O0,,,2,6O0,,C,2015,,,,S,Final consumption expenditure,,6,
IDCM.A.N.6O.W0.S13.S1.D.P3._Z._Z._T.USD.L.N,A,N,6O,W0,S13,S1,D,P3,_Z,_Z,_T,USD,L,N,2007,8510264,B,F,,,,P1Y,"Final consumption expenditure - OECD (Organisation for Economic Co-operation and Development) - World (all entities, including reference area, including IO), General government, US dollar, Chain linked volume, Non transformed data, Neither seasonally adjusted nor calendar adjusted data",6O0,,,2,6O0,,C,2015,,,,S,Final consumption expenditure,,6,
IDCM.A.N.6O.W0.S13.S1.D.P3._Z._Z._T.USD.L.N,A,N,6O,W0,S13,S1,D,P3,_Z,_Z,_T,USD,L,N,2008,8714296,B,F,,,,P1Y,"Final consumption expenditure - OECD (Organisation for Economic Co-operation and Development) - World (all entities, including reference area, including IO), General government, US dollar, Chain linked volume, Non transformed data, Neither seasonally adjusted nor calendar adjusted data",6O0,,,2,6O0,,C,2015,,,,S,Final consumption expenditure,,6,
IDCM.A.N.6O.W0.S13.S1.D.P3._Z._Z._T.USD.L.N,A,N,6O,W0,S13,S1,D,P3,_Z,_Z,_T,USD,L,N,2009,8990291,B,F,,,,P1Y,"Final consumption expenditure - OECD (Organisation for Economic Co-operation and Development) - World (all entities, including reference area, including IO), General government, US dollar, Chain linked volume, Non transformed data, Neither seasonally adjusted nor calendar adjusted data",6O0,,,2,6O0,,C,2015,,,,S,Final consumption expenditure,,6,
IDCM.A.N.6O.W0.S13.S1.D.P3._Z._Z._T.USD.L.N,A,N,6O,W0,S13,S1,D,P3,_Z,_Z,_T,USD,L,N,2010,9080255,B,F,,,,P1Y,"Final consumption expenditure - OECD (Organisation for Economic Co-operation and Development) - World (all entities, including reference area, including IO), General government, US dollar, Chain linked volume, Non transformed data, Neither seasonally adjusted nor calendar adjusted data",6O0,,,2,6O0,,C,2015,,,,S,Final consumption expenditure,,6,
IDCM.A.N.6O.W0.S13.S1.D.P3._Z._Z._T.USD.L.N,A,N,6O,W0,S13,S1,D,P3,_Z,_Z,_T,USD,L,N,2011,9044403,A,F,,,,P1Y,"Final consumption expenditure - OECD (Organisation for Economic Co-operation and Development) - World (all entities, including reference area, including IO), General government, US dollar, Chain linked volume, Non transformed data, Neither seasonally adjusted nor calendar adjusted data",6O0,,,2,6O0,,C,2015,,,,S,Final consumption expenditure,,6,
IDCM.A.N.6O.W0.S13.S1.D.P3._Z._Z._T.USD.L.N,A,N,6O,W0,S13,S1,D,P3,_Z,_Z,_T,USD,L,N,2012,9062585,A,F,,,,P1Y,"Final consumption expenditure - OECD (Organisation for Economic Co-operation and Development) - World (all entities, including reference area, including IO), General government, US dollar, Chain linked volume, Non transformed data, Neither seasonally adjusted nor calendar adjusted data",6O0,,,2,6O0,,C,2015,,,,S,Final consumption expenditure,,6,
IDCM.A.N.6O.W0.S13.S1.D.P3._Z._Z._T.USD.L.N,A,N,6O,W0,S13,S1,D,P3,_Z,_Z,_T,USD,L,N,2013,9087675,A,F,,,,P1Y,"Final consumption expenditure - OECD (Organisation for Economic Co-operation and Development) - World (all entities, including reference area, including IO), General government, US dollar, Chain linked volume, Non transformed data, Neither seasonally adjusted nor calendar adjusted data",6O0,,,2,6O0,,C,2015,,,,S,Final consumption expenditure,,6,
IDCM.A.N.6O.W0.S13.S1.D.P3._Z._Z._T.USD.L.N,A,N,6O,W0,S13,S1,D,P3,_Z,_Z,_T,USD,L,N,2014,9167014,A,F,,,,P1Y,"Final consumption expenditure - OECD (Organisation for Economic Co-operation and Development) - World (all entities, including reference area, including IO), General government, US dollar, Chain linked volume, Non transformed data, Neither seasonally adjusted nor calendar adjusted data",6O0,,,2,6O0,,C,2015,,,,S,Final consumption expenditure,,6,
IDCM.A.N.6O.W0.S13.S1.D.P3._Z._Z._T.USD.L.N,A,N,6O,W0,S13,S1,D,P3,_Z,_Z,_T,USD,L,N,2015,9339321,A,F,,,,P1Y,"Final consumption expenditure - OECD (Organisation for Economic Co-operation and Development) - World (all entities, including reference area, including IO), General government, US dollar, Chain linked volume, Non transformed data, Neither seasonally adjusted nor calendar adjusted data",6O0,,,2,6O0,,C,2015,,,,S,Final consumption expenditure,,6,
IDCM.A.N.6O.W0.S13.S1.D.P3._Z._Z._T.USD.L.N,A,N,6O,W0,S13,S1,D,P3,_Z,_Z,_T,USD,L,N,2016,9544025,A,F,,,,P1Y,"Final consumption expenditure - OECD (Organisation for Economic Co-operation and Development) - World (all entities, including reference area, including IO), General government, US dollar, Chain linked volume, Non transformed data, Neither seasonally adjusted nor calendar adjusted data",6O0,,,2,6O0,,C,2015,,,,S,Final consumption expenditure,,6,
IDCM.A.N.6O.W0.S13.S1.D.P3._Z._Z._T.USD.L.N,A,N,6O,W0,S13,S1,D,P3,_Z,_Z,_T,USD,L,N,2017,9642898,A,F,,,,P1Y,"Final consumption expenditure - OECD (Organisation for Economic Co-operation and Development) - World (all entities, including reference area, including IO), General government, US dollar, Chain linked volume, Non transformed data, Neither seasonally adjusted nor calendar adjusted data",6O0,,,2,6O0,,C,2015,,,,S,Final consumption expenditure,,6,
IDCM.A.N.6O.W0.S13.S1.D.P3._Z._Z._T.USD.L.N,A,N,6O,W0,S13,S1,D,P3,_Z,_Z,_T,USD,L,N,2018,9815641,A,F,,,,P1Y,"Final consumption expenditure - OECD (Organisation for Economic Co-operation and Development) - World (all entities, including reference area, including IO), General government, US dollar, Chain linked volume, Non transformed data, Neither seasonally adjusted nor calendar adjusted data",6O0,,,2,6O0,,C,2015,,,,S,Final consumption expenditure,,6,
IDCM.A.N.6O.W0.S13.S1.D.P3._Z._Z._T.USD.L.N,A,N,6O,W0,S13,S1,D,P3,_Z,_Z,_T,USD,L,N,2019,10098119,A,F,,,,P1Y,"Final consumption expenditure - OECD (Organisation for Economic Co-operation and Development) - World (all entities, including reference area, including IO), General government, US dollar, Chain linked volume, Non transformed data, Neither seasonally adjusted nor calendar adjusted data",6O0,,,2,6O0,,C,2015,,,,S,Final consumption expenditure,,6,
IDCM.A.N.6O.W0.S13.S1.D.P3._Z._Z._T.USD.L.N,A,N,6O,W0,S13,S1,D,P3,_Z,_Z,_T,USD,L,N,2020,10246509,A,F,,,,P1Y,"Final consumption expenditure - OECD (Organisation for Economic Co-operation and Development) - World (all entities, including reference area, including IO), General government, US dollar, Chain linked volume, Non transformed data, Neither seasonally adjusted nor calendar adjusted data",6O0,,,2,6O0,,C,2015,,,,S,Final consumption expenditure,,6,
IDCM.A.N.6O.W0.S13.S1.D.P3._Z._Z._T.USD.L.N,A,N,6O,W0,S13,S1,D,P3,_Z,_Z,_T,USD,L,N,2021,10638356,A,F,,,,P1Y,"Final consumption expenditure - OECD (Organisation for Economic Co-operation and Development) - World (all entities, including reference area, including IO), General government, US dollar, Chain linked volume, Non transformed data, Neither seasonally adjusted nor calendar adjusted data",6O0,,,2,6O0,,C,2015,,,,S,Final consumption expenditure,,6,
IDCM.A.N.6O.W0.S13.S1.D.P3._Z._Z._T.USD.L.N,A,N,6O,W0,S13,S1,D,P3,_Z,_Z,_T,USD,L,N,2022,10752934,E,F,,,,P1Y,"Final consumption expenditure - OECD (Organisation for Economic Co-operation and Development) - World (all entities, including reference area, including IO), General government, US dollar, Chain linked volume, Non transformed data, Neither seasonally adjusted nor calendar adjusted data",6O0,,,2,6O0,,C,2015,,,,S,Final consumption expenditure,,6,
IDCM.A.N.6O.W0.S13.S1.D.P3._Z._Z._T.USD.V.N,A,N,6O,W0,S13,S1,D,P3,_Z,_Z,_T,USD,V,N,1995,3805009,E,F,,,,P1Y,"Final consumption expenditure - OECD (Organisation for Economic Co-operation and Development) - World (all entities, including reference area, including IO), General government, US dollar, Current prices, Non transformed data, Neither seasonally adjusted nor calendar adjusted data",6O0,,,2,6O0,,C,,,,,S,Final consumption expenditure,,6,
IDCM.A.N.6O.W0.S13.S1.D.P3._Z._Z._T.USD.V.N,A,N,6O,W0,S13,S1,D,P3,_Z,_Z,_T,USD,V,N,1996,3957711,E,F,,,,P1Y,"Final consumption expenditure - OECD (Organisation for Economic Co-operation and Development) - World (all entities, including reference area, including IO), General government, US dollar, Current prices, Non transformed data, Neither seasonally adjusted nor calendar adjusted data",6O0,,,2,6O0,,C,,,,,S,Final consumption expenditure,,6,
